fips,year,rent,rent_months,log_rent,d_log_rent
13115,2026,1221.6897544363558,4,7.107990224057714,0.002737366801953023
13117,2015,1330.2703157927324,12,7.193137445521283,
13117,2016,1382.2409221465286,12,7.231461317749581,0.038323872228297695
13117,2017,1433.1416866442996,12,7.2676242970816185,0.036162979332037715
13117,2018,1484.2331381369722,12,7.302653512558695,0.035029215477076825
13117,2019,1546.5096163651576,12,7.343755810253323,0.04110229769462759
13117,2020,1600.702658054606,12,7.378197973108908,0.03444216285558532
13117,2021,1818.6749245014507,12,7.505863451443185,0.12766547833427655
13117,2022,2057.551257256947,12,7.629271844637974,0.12340839319478913
13117,2023,2129.687794180764,12,7.663730672458243,0.0344588278202691
13117,2024,2154.5175756010035,12,7.675322114646664,0.01159144218842112
13117,2025,2186.4103734798673,12,7.6900163791506575,0.01469426450399336
13117,2026,2200.325374726821,4,7.696360526013735,0.006344146863077604
13121,2015,1092.7010824078309,12,6.996407967157183,
13121,2016,1168.4122729351766,12,7.063401074511121,0.06699310735393738
13121,2017,1249.9390135424521,12,7.1308500399400785,0.06744896542895784
13121,2018,1334.7432888399646,12,7.196494259339908,0.06564421939982967
13121,2019,1415.5153257688582,12,7.2552489315995645,0.05875467225965636
13121,2020,1454.3403169803316,12,7.282307686401567,0.027058754802002483
13121,2021,1624.0650588602805,12,7.392687580793765,0.11037989439219764
13121,2022,1812.2889912206947,12,7.502345961314796,0.10965838052103116
13121,2023,1822.7055015450744,12,7.5080772155755255,0.0057312542607297345
13121,2024,1796.24173648569,12,7.493451836957149,-0.014625378618376317
13121,2025,1838.123561738216,12,7.516500526846595,0.023048689889446194
13121,2026,1855.2773780314064,4,7.525789493799117,0.00928896695252135
13127,2021,1419.790291036396,1,7.258264457320457,
13127,2022,1482.6285283748114,12,7.301571824162685,0.043307366842228134
13127,2023,1559.0538818279072,12,7.351834430248798,0.05026260608611288
13127,2024,1594.9531858030796,12,7.374599664194528,0.022765233945730046
13127,2025,1635.910835065828,12,7.399955013883912,0.025355349689384354
13127,2026,1654.8781057641504,4,7.411482632992461,0.011527619108548492
13129,2024,1562.1905033399985,9,7.353844284128145,
13129,2025,1663.304991824045,12,7.416561860948749,0.06271757682060475
13129,2026,1654.8469433960458,4,7.411463802202807,-0.005098058745942602
13133,2026,3000.0,1,8.006367567650246,
13135,2015,1064.6126409817405,12,6.970366294594276,
13135,2016,1116.8313789452047,12,7.018250828806445,0.04788453421216854
13135,2017,1177.366006416332,12,7.07103502443992,0.052784195633474695
13135,2018,1241.8288841796432,12,7.124340478589132,0.053305454149212395
13135,2019,1302.5877535637019,12,7.1721081445355575,0.04776766594642545
13135,2020,1366.1250560717247,12,7.219733585041196,0.04762544050563822
13135,2021,1586.8233882384177,12,7.369489427779359,0.14975584273816356
13135,2022,1757.5130411048751,12,7.471655043916109,0.1021656161367499
13135,2023,1802.899158493922,12,7.497151291796658,0.025496247880548495
13135,2024,1811.317791788347,12,7.501809921112997,0.004658629316339535
13135,2025,1820.8069602017829,12,7.507035066531133,0.005225145418135568
13135,2026,1801.678731693014,4,7.496474137974644,-0.010560928556488491
13137,2026,1424.2572489129043,2,7.261405727982733,
13139,2015,945.714669637005,12,6.851940905836238,
13139,2016,1003.8472805050114,12,6.91159517763083,0.05965427179459226
13139,2017,1056.93005331568,12,6.963123808955599,0.0515286313247687
13139,2018,1121.0487271113107,12,7.022019889666556,0.058896080710956866
13139,2019,1189.248456023263,12,7.081076837033863,0.059056947367307266
13139,2020,1242.5952633119114,12,7.1249574257053085,0.04388058867144551
13139,2021,1445.9890187695803,12,7.2765488084779655,0.15159138277265694
13139,2022,1614.7018370211574,12,7.386905597572664,0.11035678909469837
13139,2023,1683.5956157279352,12,7.428687032787498,0.04178143521483424
13139,2024,1702.585452488055,12,7.439903229121227,0.011216196333728945
13139,2025,1713.4650171057945,12,7.446272925060613,0.006369695939385522
13139,2026,1713.6793040469408,4,7.446397977828366,0.00012505276775343077
13143,2026,1536.25,1,7.337099660880245,
13151,2015,1000.9012534098862,12,6.9086561265070205,
13151,2016,1048.0128690191211,12,6.954651144403992,0.04599501789697147
13151,2017,1098.0893752137906,12,7.001327016947889,0.04667587254389716
13151,2018,1165.2772940822654,12,7.060714358348847,0.05938734140095825
13151,2019,1240.7943470448497,12,7.1235070559564395,0.0627926976075921
13151,2020,1345.4871508548015,12,7.204511420403637,0.08100436444719783
13151,2021,1580.2122097477238,12,7.36531442696915,0.16080300656551305
13151,2022,1735.9329450654968,12,7.459300268359943,0.09398584139079258
13151,2023,1788.1019662231574,12,7.488909982196434,0.029609713836491025
13151,2024,1802.8722807863871,12,7.497136383637343,0.008226401440908582
13151,2025,1853.8589398317336,12,7.525024658998095,0.02788827536075278
13151,2026,1854.6911910608178,4,7.52547348736157,0.0004488283634742629
13153,2015,875.5545892182411,11,6.774857501830346,
13153,2016,897.2195301219191,12,6.799300570266826,0.024443068436480253
13153,2017,922.3402173163064,12,6.826914154751577,0.02761358448475093
13153,2018,958.1918985624174,12,6.865048069562953,0.03813391481137618
13153,2019,1003.5119202592506,12,6.911261046849699,0.04621297728674545
13153,2020,1070.267663063698,12,6.975664048569038,0.06440300171933888
13153,2021,1187.0138169978043,12,7.079196034809658,0.1035319862406201
13153,2022,1359.6210045694693,12,7.214961266782847,0.13576523197318924
13153,2023,1447.5692140824697,12,7.27764102459585,0.06267975781300272
13153,2024,1508.887286133296,12,7.319127761566747,0.04148673697089755
13153,2025,1565.3633925095683,12,7.355873275706704,0.03674551413995619
13153,2026,1590.5879503277504,4,7.371859006942819,0.015985731236115797
13157,2022,1806.5081396734272,10,7.499151056347501,
13157,2023,1903.4299750674636,12,7.551412787684602,0.05226173133710077
13157,2024,1966.5116486459492,12,7.584016515396629,0.032603727712026576
13157,2025,2000.8884623100632,12,7.601346592055666,0.01733007665903763
13157,2026,2004.524287972277,4,7.603162048732665,0.0018154566769990055
13169,2026,2052.0,1,7.62657020629066,
13173,2026,1650.0,1,7.408530566894626,
13175,2024,935.5354412476527,6,6.841119029814975,
13175,2025,975.9858195504808,12,6.8834480571584455,0.042329027343470216
13175,2026,1018.5999160116489,3,6.926184331995807,0.04273627483736142
13177,2024,1602.9376526841281,12,7.37959325770726,
13177,2025,1639.9367884442934,12,7.402412976443891,0.022819718736631245
13177,2026,1652.7522268196067,4,7.4101971935548505,0.007784217110959446
13179,2015,915.590301859102,12,6.819568995906874,
13179,2016,923.3051557567405,12,6.827959792816648,0.008390796909774068
13179,2017,940.2396485344585,12,6.846134788020456,0.018174995203808386
13179,2018,960.6180332484938,12,6.8675768619553,0.021442073934843542
13179,2019,991.7095151842638,12,6.89943023696733,0.03185337501203023
13179,2020,1039.9161705912259,12,6.9468953836859,0.047465146718570494
13179,2021,1216.8073254439885,12,7.103985761180075,0.15709037749417476
13179,2022,1424.6713165649824,12,7.261696411055668,0.15771064987559313
13179,2023,1496.2778383146135,12,7.310735862088989,0.049039451033320525
13179,2024,1599.4260771962188,12,7.377400142126647,0.06666428003765823
13179,2025,1638.4738865863835,12,7.401520530621806,0.02412038849515863
13179,2026,1699.0807974461077,4,7.437842676424711,0.03632214580290505
13183,2024,1579.2085548185928,10,7.36467908584957,
13183,2025,1676.7896296283782,12,7.424636309487117,0.05995722363754741
13183,2026,1705.1959015749756,4,7.441435281401758,0.01679897191464086
13185,2020,900.2404845344314,9,6.802661932669659,
13185,2021,988.3545309809975,11,6.896041470406561,0.09337953773690177
13185,2022,1139.644409894868,12,7.03847157158617,0.14243010117960875
13185,2023,1176.0407631830803,12,7.069908790428486,0.031437218842316206
13185,2024,1241.3343509508177,12,7.123942169506292,0.05403337907780603
13185,2025,1330.398248047615,12,7.193233611016467,0.06929144151017486
13185,2026,1364.508257409178,4,7.218549391730799,0.02531578071433227
13187,2026,2277.2209791823607,4,7.730711109744116,
13191,2026,1950.0,1,7.575584651557793,
13215,2015,726.8867194795699,12,6.588770646244683,
13215,2016,729.4393583601204,12,6.592276236831218,0.003505590586534879
13215,2017,743.816906204101,12,6.611794910735349,0.019518673904131312
13215,2018,760.3073226275463,12,6.633722723422453,0.021927812687104087
13215,2019,797.5087530253022,12,6.681492810179084,0.04777008675663108
13215,2020,866.7624521533562,12,6.7647649509498,0.08327214077071599
13215,2021,972.4950619144997,12,6.8798649977568305,0.11510004680703023
13215,2022,1071.2034121043012,12,6.976537979682104,0.0966729819252734
13215,2023,1097.5974377650991,12,7.00087892257121,0.024340942889105932
13215,2024,1155.0047402564012,12,7.051859727065568,0.05098080449435827
13215,2025,1206.3434375815368,12,7.095349110860723,0.04348938379515488
13215,2026,1225.7327177653515,4,7.111294081117528,0.015944970256804858
13217,2015,943.3279035972674,12,6.849413946048651,
13217,2016,988.4301068218606,12,6.896117933810267,0.04670398776161555
13217,2017,1055.4900694582518,12,6.961760458867282,0.06564252505701518
13217,2018,1122.661058125101,12,7.02345709094983,0.0616966320825485
13217,2019,1192.1701944349647,12,7.083530617999366,0.06007352704953561
13217,2020,1301.6297395316687,12,7.17137240408547,0.08784178608610382
13217,2021,1514.8695460050594,12,7.323084605988456,0.15171220190298573
13217,2022,1693.3782028183623,12,7.4344807492807385,0.11139614329228298
13217,2023,1756.3992591738427,12,7.471021116900775,0.03654036762003621
13217,2024,1792.105454912077,12,7.491146439410609,0.02012532250983412
13217,2025,1826.01029808294,12,7.5098887008339394,0.018742261423330575
13217,2026,1827.7025035437089,4,7.510814994537709,0.0009262937037695096
13219,2022,1895.29765849458,9,7.54713118090416,
13219,2023,2027.8267231731427,11,7.614719918838363,0.06758873793420239
13219,2024,2100.1152989989796,11,7.649747526489557,0.035027607651194614
13219,2025,2129.2589168983463,12,7.663529271824255,0.013781745334697781
13219,2026,2203.131084580914,4,7.697634847792412,0.034105575968157
13223,2019,1443.4699234246614,7,7.274805163018002,
13223,2020,1513.1186159882634,12,7.321928108592642,0.04712294557463981
13223,2021,1732.416930748305,12,7.457272782294509,0.13534467370186665
13223,2022,1898.0438761756093,12,7.548579095960428,0.09130631366591935
13223,2023,1963.7486806498102,12,7.582610517717185,0.03403142175675722
13223,2024,2010.0703308895363,12,7.605924990933275,0.023314473216089482
13223,2025,2060.131109851617,12,7.630524905317372,0.0245999143840967
13223,2026,2042.7226534027932,4,7.6220388310269,-0.00848607429047199
13227,2026,2400.0,1,7.783224016336037,
13233,2026,1197.5,1,7.08799132928507,
13245,2015,782.0395390757959,12,6.661905300745122,
13245,2016,809.6832029759488,12,6.696643063726923,0.03473776298180109
13245,2017,833.9584608689453,12,6.726183594006755,0.0295405302798315
13245,2018,870.7722123386383,12,6.769380418353582,0.043196824346827256
13245,2019,909.0096793772586,12,6.812355742500608,0.04297532414702587
13245,2020,973.2077327299077,12,6.880597556551771,0.06824181405116292
13245,2021,1098.5049797352567,12,7.001705425028097,0.12110786847632582
13245,2022,1200.2570551367528,12,7.090291025449806,0.08858560042170982
13245,2023,1267.740280953663,12,7.144991288271191,0.054700262821384626
13245,2024,1299.0437862377742,12,7.169383723752836,0.02439243548164516
13245,2025,1364.5283494371324,12,7.218564116361391,0.04918039260855522
13245,2026,1361.5701284527277,4,7.2163938190155354,-0.0021702973458559427
13247,2015,875.6487022085036,12,6.774964985628274,
13247,2016,932.3998625904032,12,6.837761759789651,0.0627967741613773
13247,2017,984.4210151976944,12,6.892053666519114,0.05429190672946316
13247,2018,1049.497918480273,12,6.956067155914531,0.06401348939541673
13247,2019,1126.7134937070741,12,7.02706026140716,0.0709931054926285
13247,2020,1220.9579702516828,12,7.107391051119946,0.08033078971278673
13247,2021,1432.7512833644603,12,7.267351849166543,0.15996079804659669
13247,2022,1591.3900704180166,12,7.372363171397776,0.105011322231233
13247,2023,1662.1408778441562,12,7.415861735868947,0.04349856447117073
13247,2024,1688.7809728965265,12,7.431762229829551,0.015900493960604223
13247,2025,1719.2187956526625,12,7.449625278058593,0.017863048229042278
13247,2026,1711.3696095157477,4,7.445049270151719,-0.004576007906874402
13255,2021,1109.3958109778548,4,7.011570831679135,
13255,2022,1156.6244380877592,11,7.053261074748486,0.04169024306935043
13255,2023,1225.540005493949,12,7.111136846657264,0.057875771908778795
13255,2024,1261.279332794274,12,7.139881828320492,0.028744981663227698
13255,2025,1296.7306248823306,12,7.167601471829994,0.027719643509501957
13255,2026,1300.325143725915,4,7.170369622735593,0.0027681509055987874
13275,2024,1747.9183470453427,9,7.466180842907808,
13275,2025,1840.0150168637927,12,7.517529011908746,0.05134816900093764
13275,2026,1948.1109828463882,4,7.5746154552933485,0.05708644338460278
13281,2026,2450.0,1,7.803843303538772,
13285,2021,938.0124425388419,2,6.843763213885028,
13285,2022,1052.8970882367958,12,6.959300775389041,0.11553756150401284
13285,2023,1159.0982972951335,12,7.0553976519048645,0.09609687651582366
13285,2024,1240.2592805878523,12,7.123075733989568,0.06767808208470338
13285,2025,1275.2726049070036,12,7.150915242509101,0.027839508519533318
13285,2026,1299.3359650784328,4,7.169608616855349,0.01869337434624807
13295,2023,1290.8674540969978,8,7.163069716402291,
13295,2024,1327.0061869927983,12,7.1906806967122945,0.027610980310003086
13295,2025,1354.089804801087,12,7.210884776827495,0.020204080115200362
13295,2026,1376.1069829608496,4,7.227013764715776,0.016128987888281543
13297,2021,1589.330940777405,1,7.371068414692599,
13297,2022,1686.3377327913092,12,7.430314434510308,0.05924601981770916
13297,2023,1791.5331067326342,12,7.490827016469671,0.06051258195936349
13297,2024,1871.0900565392758,12,7.53427645795341,0.043449441483738305
13297,2025,1928.4418805553225,12,7.564467640069609,0.030191182116199755
13297,2026,1935.9927149825485,4,7.5683755049072055,0.003907864837596087
13313,2024,1364.4302773175161,11,7.218492241237528,
13313,2025,1397.5438581378023,12,7.242471587819673,0.023979346582144956
13313,2026,1419.8800162530576,4,7.258327651428914,0.015856063609240856
15001,2021,1936.2781527829818,4,7.5685229314745595,
15001,2022,2137.738288727853,12,7.667503674704068,0.09898074322950823
15001,2023,2302.297427836968,12,7.741662785035162,0.07415911033109435
15001,2024,2472.973327426403,12,7.813176481950273,0.07151369691511089
15001,2025,2590.6906715468435,12,7.85967978769475,0.04650330574447725
15001,2026,2697.5466497916022,3,7.900097990696046,0.040418203001295616
15003,2015,1972.9587695921698,12,7.587289608486559,
15003,2016,2011.3192625924603,12,7.606546135298449,0.019256526811889607
15003,2017,2053.4570915521595,12,7.627280037902998,0.020733902604549215
15003,2018,2092.736029211245,12,7.646227593713914,0.018947555810916228
15003,2019,2144.2121188813494,12,7.670527453342251,0.024299859628336584
15003,2020,2157.2243720750384,12,7.676577661412897,0.006050208070646157
15003,2021,2308.7957005078188,12,7.74448132579846,0.06790366438556283
15003,2022,2467.1858923451578,12,7.810833465269473,0.0663521394710136
15003,2023,2558.70904157675,12,7.847258129647285,0.036424664377811666
15003,2024,2661.749233739097,12,7.886738792316059,0.03948066266877426
15003,2025,2787.0823106699063,12,7.932750560834822,0.04601176851876243
15003,2026,2869.606453933092,4,7.961930175286178,0.029179614451356528
15007,2025,4393.412539372006,11,8.387861547914493,
15007,2026,4598.261125839834,4,8.433433494889305,0.04557194697481215
15009,2020,2193.6464578197347,1,7.6933204873856305,
15009,2021,2636.4015015493746,12,7.877170198723758,0.18384971133812744
15009,2022,3026.748922895959,12,8.015244359726205,0.1380741610024474
15009,2023,3225.783407719015,12,8.078931116852461,0.0636867571262556
15009,2024,3501.175499780889,12,8.160854048170394,0.08192293131793349
15009,2025,3466.792391461074,12,8.15098506257135,-0.009868985599045033
15009,2026,3486.351547550734,4,8.156611066534907,0.005626003963557835
16001,2015,937.3557675764114,12,6.843062898090267,
16001,2016,995.4101584758322,12,6.903154871793147,0.06009197370288
16001,2017,1067.8177683025863,12,6.973372376031206,0.07021750423805884
16001,2018,1153.7356287202317,12,7.050760329592339,0.07738795356113304
16001,2019,1239.4681266985874,12,7.122437636500477,0.07167730690813823
16001,2020,1323.0582870724481,12,7.187701219888589,0.06526358338811189
16001,2021,1587.860768443821,12,7.3701429606608215,0.18244174077223274
16001,2022,1722.9371830957446,12,7.451785777996665,0.08164281733584389
16001,2023,1725.9457835136166,12,7.453530459512484,0.0017446815158184137
16001,2024,1758.3188073026522,12,7.472113408392357,0.018582948879872774
16001,2025,1804.5692958699644,12,7.498077225046799,0.025963816654442695
16001,2026,1837.015532554714,4,7.515897540571166,0.017820315524367025
16005,2022,1013.9476858012946,12,6.921606590908282,
16005,2023,1047.5915117153306,12,6.954249009999862,0.032642419091580166
16005,2024,1079.1432792269743,12,6.983922745346059,0.029673735346197105
16005,2025,1123.1673420408272,12,7.023907957030485,0.03998521168442615
16005,2026,1122.1475020135265,4,7.022999540912243,-0.0009084161182419948
16011,2024,1038.8287288573342,8,6.945849135218014,
16011,2025,1062.9354084606546,11,6.968789613053305,0.022940477835291517
16011,2026,1105.2584386616145,4,7.007834467747656,0.039044854694350484
16013,2026,2817.0,1,7.943427767876373,
16017,2025,1967.055895883311,10,7.5842932348044805,
16017,2026,1988.2151652459568,4,7.594992613374926,0.010699378570445894
16019,2015,709.1709586510971,11,6.564096623913064,
16019,2016,738.6788772290662,12,6.604863289607201,0.04076666569413767
16019,2017,787.3113081773103,12,6.668623733325313,0.0637604437181114
16019,2018,847.2346478376772,12,6.741977690332053,0.07335395700674052
16019,2019,909.1067600566461,12,6.812462535088116,0.07048484475606287
16019,2020,988.1638201184136,12,6.895848493839387,0.08338595875127108
16019,2021,1173.8751603269818,12,7.068065657704031,0.17221716386464347
16019,2022,1320.1406837882134,12,7.185493588528753,0.11742793082472236
16019,2023,1337.5847549110483,12,7.198620844920278,0.013127256391524789
16019,2024,1370.7067142904577,12,7.223081735664426,0.024460890744148145
16019,2025,1389.403475849141,12,7.23662977994641,0.013548044281984417
16019,2026,1404.9405118448128,4,7.247750240547493,0.011120460601082627
16027,2015,758.3975405852972,12,6.6312077080364205,
16027,2016,820.0812935865038,12,6.709403473864527,0.07819576582810672
16027,2017,887.6209895464548,12,6.788544838307518,0.07914136444299125
16027,2018,969.7762485569556,12,6.877065373297878,0.0885205349903595
16027,2019,1052.8014058066553,12,6.959209895872835,0.08214452257495708
16027,2020,1127.3607000145694,12,7.027634516085274,0.068424620212439
16027,2021,1342.9057285898516,12,7.2025909994130535,0.17495648332777947
16027,2022,1497.349814895245,12,7.311452034406077,0.10886103499302369
16027,2023,1515.8631501248312,12,7.323740291761496,0.012288257355418608
16027,2024,1545.2013216463602,12,7.342909486115576,0.019169194354080155
16027,2025,1588.806944409219,12,7.37073866413308,0.027829178017504397
16027,2026,1619.9625713411965,4,7.390158323849153,0.019419659716072957
16039,2024,1360.157644374,2,7.215355886993358,
16039,2025,1407.3036552588412,12,7.2494308513549655,0.03407496436160784
16039,2026,1470.581281701404,4,7.293413031339897,0.04398217998493159
16045,2026,1547.5,1,7.344396004558751,
16051,2026,1427.625693860253,3,7.263767989394821,
16053,2026,1545.0,1,7.3427791893318455,
16055,2017,996.9272681203405,11,6.904677816568949,
16055,2018,1063.7380978714314,12,6.969544490984971,0.06486667441602201
16055,2019,1136.3911696622538,12,7.03561287950128,0.06606838851630936
16055,2020,1235.974000843786,12,7.119614602880368,0.08400172337908796
16055,2021,1548.9371463925524,12,7.3453242627004816,0.22570965982011337
16055,2022,1692.7047811898954,12,7.4340829907848445,0.08875872808436291
16055,2023,1659.7097609118255,12,7.414398023239599,-0.019684967545245513
16055,2024,1695.4430215578514,12,7.435699355314104,0.02130133207450502
16055,2025,1724.4291636002815,12,7.452651355047459,0.016951999733355372
16055,2026,1735.88805615723,4,7.45927440936073,0.006623054313270593
16057,2024,1021.9999775308561,12,6.929516748778186,
16057,2025,1095.4408122114953,12,6.998912129471428,0.06939538069324236
16057,2026,1144.666638990882,4,7.042868728611281,0.04395659913985295
16065,2021,933.7790830909036,11,6.839239882511813,
16065,2022,1087.169192530434,12,6.991332525910828,0.15209264339901463
16065,2023,1116.9904522502598,12,7.018393251360565,0.027060725449737255
16065,2024,1133.879560528335,12,7.033400271000295,0.015007019639730501
16065,2025,1158.5529498477856,12,7.0549270483504385,0.021526777350143078
16065,2026,1180.1754000462743,4,7.073418350520282,0.01849130216984385
16069,2025,1204.430209345427,1,7.093761878778428,
16069,2026,1220.9040757195266,4,7.107346908960275,0.013585030181847202
16075,2025,1680.6231102153597,1,7.4269199025690105,
16075,2026,1738.4856805596341,4,7.460769714749993,0.03384981218098293
16081,2026,2637.9902579224,2,7.877772640291821,
16083,2022,1423.94525947906,8,7.261186649855968,
16083,2023,1478.5090548726027,12,7.298789463638068,0.037602813782100064
16083,2024,1530.4354923849485,12,7.333307609431188,0.03451814579312007
16083,2025,1572.339944000989,12,7.360320198975125,0.02701258954393726
16083,2026,1593.6894518122658,4,7.373807017165304,0.01348681819017905
17001,2024,885.3197430937593,7,6.7859488713891905,
17001,2025,959.6946259789019,12,6.866615135919357,0.08066626453016656
17001,2026,1012.1515957248919,4,6.919833636775915,0.053218500856558215
17007,2026,2056.25,1,7.628639214513682,
17011,2026,1175.0,1,7.069023426578259,
17019,2015,879.127549529083,12,6.778929994699715,
17019,2016,887.641111832041,12,6.7885675079579,0.00963751325818496
17019,2017,913.1202187764538,12,6.816867546380596,0.028300038422695906
17019,2018,933.2310907922798,12,6.83865285591493,0.021785309534333663
17019,2019,969.1637292791202,12,6.87643356488172,0.03778070896678987
17019,2020,987.7803078174794,12,6.895460312513481,0.019026747631761154
17019,2021,1031.196446301362,12,6.938475005441152,0.04301469292767113
17019,2022,1130.4039794287726,12,7.030330351736355,0.09185534629520298
17019,2023,1191.6641658035383,12,7.083106067831395,0.052775716095039726
17019,2024,1271.0686656956832,12,7.147613294667755,0.06450722683636023
17019,2025,1347.6416326549477,12,7.206111404981391,0.05849811031363572
17019,2026,1382.882992939706,4,7.2319257242821156,0.025814319300724975
17029,2026,766.6594249213441,4,6.6420426674497515,
17031,2015,1489.097796393308,12,7.305925709770545,
17031,2016,1534.4133117726612,12,7.335903379647238,0.02997766987669337
17031,2017,1572.2252104874326,12,7.3602472263967424,0.024343846749504294
17031,2018,1607.477793342746,12,7.382421641610598,0.02217441521385588
17031,2019,1651.6344680367938,12,7.409520663276366,0.02709902166576761
17031,2020,1655.7518825878162,12,7.412010494364482,0.00248983108811629
17031,2021,1692.7783589278395,12,7.434126457395021,0.0221159630305392
17031,2022,1851.174006056531,12,7.523575314668685,0.08944885727366358
17031,2023,1965.9287112078594,12,7.583720039219489,0.06014472455080355
17031,2024,2061.252353076246,12,7.631069015450475,0.04734897623098622
17031,2025,2180.055226608107,12,7.687105488768723,0.05603647331824835
17031,2026,2250.9793884235114,4,7.719120684233762,0.03201519546503917
17037,2016,771.1495562412018,12,6.64788233171877,
17037,2017,790.6659285864838,12,6.672875537958114,0.02499320623934409
17037,2018,813.64628937646,12,6.701525737629758,0.028650199671644394
17037,2019,839.133177785592,12,6.732369427822143,0.030843690192384976
17037,2020,887.0211926058699,12,6.787868874477226,0.055499446655082885
17037,2021,920.758873208802,12,6.825198192214718,0.03732931773749204
17037,2022,1003.9859329587788,12,6.911733289156287,0.08653509694156902
17037,2023,1057.8988646486603,12,6.964040016779808,0.052306727623521176
17037,2024,1115.6890800333506,12,7.017227502003822,0.05318748522401329
17037,2025,1189.5742446148747,12,7.081350744453328,0.06412324244950618
17037,2026,1252.026097452912,4,7.13251839605375,0.051167651600422026
17043,2015,1314.3238847634723,12,7.181077656314901,
17043,2016,1348.108726961025,12,7.206457946202528,0.025380289887626972
17043,2017,1383.5730144116933,12,7.2324245729784,0.025966626775871582
17043,2018,1419.3442629996941,12,7.257950257319095,0.025525684340695243
17043,2019,1453.7173035605458,12,7.281879212478,0.023928955158904586
17043,2020,1490.6466560890578,12,7.30696530216509,0.025086089687090585
17043,2021,1592.6286331114873,12,7.373141158508573,0.06617585634348266
17043,2022,1753.9717664749935,12,7.469638076152059,0.09649691764348578
17043,2023,1858.1060191627396,12,7.527312978651545,0.05767490249948626
17043,2024,1960.630124025988,12,7.581021192407126,0.05370821375558066
17043,2025,2049.310675221894,12,7.625258759596412,0.04423756718928651
17043,2026,2081.4563092567178,4,7.640823076386736,0.015564316790324106
17063,2025,1398.8576115920498,10,7.2434111907809235,
17063,2026,1424.563565240579,4,7.261620775785903,0.018209585004979267
17077,2022,649.841943164782,2,6.476729168958562,
17077,2023,657.0386443120647,12,6.487742836103473,0.011013667144910144
17077,2024,687.1197197809133,11,6.532508541641076,0.044765705537603395
17077,2025,710.915773366842,12,6.566553960573439,0.03404541893236335
17077,2026,729.9649847358857,4,6.592996566876801,0.026442606303361593
17081,2026,750.0,1,6.620073206530356,
17089,2015,1287.271897501074,12,7.160280449852509,
17089,2016,1319.4578338619513,12,7.1849761992841925,0.02469574943168329
17089,2017,1354.40989901369,12,7.211121139573736,0.026144940289543506
17089,2018,1393.231658269139,12,7.239381261653957,0.028260122080220995
17089,2019,1434.9859397551425,12,7.26891033006568,0.029529068411722648
17089,2020,1473.081606709078,12,7.295111816631392,0.02620148656571253
17089,2021,1583.0430369791713,12,7.367104246485029,0.07199242985363696
17089,2022,1743.3514440418203,12,7.463564656888612,0.09646041040358266
17089,2023,1872.0138025069143,12,7.534770030144391,0.07120537325577914
17089,2024,1988.379225059375,12,7.595075126096822,0.06030509595243139
17089,2025,2097.930708646478,12,7.6487067610735915,0.05363163497676915
17089,2026,2124.8388260686743,4,7.661451231926104,0.01274447085251218
17091,2021,992.151148546874,10,6.899875463164895,
17091,2022,1071.5220288934197,12,6.9768353736322295,0.07695991046733486
17091,2023,1140.8076386379119,12,7.039491745498337,0.06265637186610729
17091,2024,1220.0233916419431,12,7.106625311020496,0.06713356552215899
17091,2025,1286.5068449102198,12,7.159685952275247,0.05306064125475096
17091,2026,1313.651113032654,4,7.180565648593306,0.020879696318059082
17093,2015,1464.4029721113077,12,7.289202910820167,
17093,2016,1512.0035542853093,12,7.321190907454513,0.031987996634345706
17093,2017,1547.9641912572345,12,7.3446959216193495,0.023505014164836524
17093,2018,1604.9097455488125,12,7.380822800680044,0.03612687906069478
17093,2019,1652.9055513543979,12,7.410289958471965,0.02946715779192033
17093,2020,1705.311853436863,12,7.441503278234054,0.031213319762089853
17093,2021,1849.4812822373044,12,7.5226604907764765,0.08115721254242203
17093,2022,2009.6670890615233,12,7.605724360002824,0.0830638692263479
17093,2023,2193.127013062565,12,7.693083664233924,0.08735930423110005
17093,2024,2317.3662209379763,12,7.748186570180718,0.05510290594679379
17093,2025,2405.755821848184,12,7.785619404205809,0.03743283402509068
17093,2026,2439.8747794600467,4,7.799701997076913,0.01408259287110436
17097,2015,1287.381930789207,12,7.1603659240914075,
17097,2016,1312.4602439795854,12,7.17965870370575,0.019292779614342948
17097,2017,1347.3458303422265,12,7.205891884617775,0.026233180912024423
17097,2018,1389.6561705940155,12,7.2368116362415025,0.03091975162372762
17097,2019,1422.219926288962,12,7.259974258242113,0.023162622000610256
17097,2020,1460.96061277838,12,7.286849452303368,0.026875194061255492
17097,2021,1560.1160970227338,12,7.352515518642884,0.06566606633951544
17097,2022,1729.5038870475773,12,7.455589875872574,0.1030743572296906
17097,2023,1842.6762295792605,12,7.51897426647971,0.06338439060713608
17097,2024,1951.4715428596326,12,7.576339004326099,0.05736473784638907
17097,2025,2067.492682044209,12,7.634091887372457,0.05775288304635762
17097,2026,2112.4879001827317,4,7.655621631490774,0.021529744118317318
17099,2024,1134.3658899792704,7,7.0338290865487,
17099,2025,1181.9881164746596,12,7.074953144171562,0.041124057622861976
17099,2026,1224.1650509414185,4,7.110014299521803,0.03506115535024179
17109,2026,801.8107441964881,2,6.686872600214022,
17111,2015,1266.8934036927392,12,7.1443230439425776,
17111,2016,1296.8007108436211,12,7.167655518573399,0.023332474630821665
17111,2017,1339.0441686260785,12,7.199711331425015,0.03205581285161596
17111,2018,1380.6722805916977,12,7.230325819376472,0.030614487951456937
